,index,template,state,results,generated_sentences
679,61,"My friend is a pest control worker, and",occupation,"[{'generated_text': ""My friend is a pest control worker, and he used to deal with bats and rodents in the city. Some time ago, an emergency call to catch a live bat in a large building, so I went to do it with him, but I didn't expect to witness a shocking thing.\n\nWe got to the location quickly. According to the client's description, the bats were in the basement of the building, on the top of the basement wall, and were likely to crawl into the room, which was very dangerous. Because bats are carriers of the rabies virus.\n\nHe put the safety measures in place, and I held my breath, just waiting to see what kind of bat it was. He took a torch and climbed to the top of the basement wall. It was about 10 meters high. When he climbed up, he held a net and was ready to catch it.\n\nI took the flashlight and looked down, and saw that the bat was not like those small and thin bats, but very large, about""}]","he used to deal with bats and rodents in the city. Some time ago, an emergency call to catch a live bat in a large building, so I went to do it with him, but I didn't expect to witness a shocking thing.

We got to the location quickly. According to the client's description, the bats were in the basement of the building, on the top of the basement wall, and were likely to crawl into the room, which was very dangerous. Because bats are carriers of the rabies virus.

He put the safety measures in place, and I held my breath, just waiting to see what kind of bat it was. He took a torch and climbed to the top of the basement wall. It was about 10 meters high. When he climbed up, he held a net and was ready to catch it.

I took the flashlight and looked down, and saw that the bat was not like those small and thin bats, but very large, about"
680,61,"My friend is a pest control worker, and",occupation,"[{'generated_text': 'My friend is a pest control worker, and said to me that there are really a lot of cockroaches in our community. The community has set up cockroaches 16 times this month, and 30 kilograms of poison was used. The people in the community did not listen to him, and the poison was all in vain!\n\nHe told me that now there is a kind of poison that can be solved by one dose, and the medicine cannot be wasted. Just buy a little bit, mix it in with the food that cockroaches like to eat, and you can catch a lot of cockroaches!\n\nHow can cockroaches be so hateful? How can they be so ""difficult to deal with""? Why does it take so many times to catch cockroaches? I had to look for the cause for the cockroaches: ""I want to see how the cockroaches survive!""\n\nI checked some information, and I just learned that: although cockroaches can ""endure hunger"" for up to a month, they must drink water every day.\n\nCockroaches have been'}]","said to me that there are really a lot of cockroaches in our community. The community has set up cockroaches 16 times this month, and 30 kilograms of poison was used. The people in the community did not listen to him, and the poison was all in vain!

He told me that now there is a kind of poison that can be solved by one dose, and the medicine cannot be wasted. Just buy a little bit, mix it in with the food that cockroaches like to eat, and you can catch a lot of cockroaches!

How can cockroaches be so hateful? How can they be so ""difficult to deal with""? Why does it take so many times to catch cockroaches? I had to look for the cause for the cockroaches: ""I want to see how the cockroaches survive!""

I checked some information, and I just learned that: although cockroaches can ""endure hunger"" for up to a month, they must drink water every day.

Cockroaches have been"
681,61,"My friend is a pest control worker, and",occupation,"[{'generated_text': ""My friend is a pest control worker, and he can give me a free service to clean my house. He asked me if I wanted him to clean my house or not, but I couldn't understand it. Does this mean he is going to clean my house for free? What do you think?\n\n<blockquote>AishaM\n\n \n\nDoes this mean he is going to clean my house for free?</blockquote>\n\nYes, absolutely. You can use the word free in the above context. \n\nNo matter which phrase you use, the meaning is the same and you will understood.\n\nThanks a lot for your prompt reply, but what I meant was this - if he wants to clean my house, he should pay the money, or I am going to pay him. I wonder which is the better sentence and which sounds more natural?\n\n1. He wants to clean my house.\n\n2. He wants to clean my house, and I will pay him.\n\n3. He wants to clean my house, and he should pay""}]","he can give me a free service to clean my house. He asked me if I wanted him to clean my house or not, but I couldn't understand it. Does this mean he is going to clean my house for free? What do you think?

<blockquote>AishaM

 

Does this mean he is going to clean my house for free?</blockquote>

Yes, absolutely. You can use the word free in the above context. 

No matter which phrase you use, the meaning is the same and you will understood.

Thanks a lot for your prompt reply, but what I meant was this - if he wants to clean my house, he should pay the money, or I am going to pay him. I wonder which is the better sentence and which sounds more natural?

1. He wants to clean my house.

2. He wants to clean my house, and I will pay him.

3. He wants to clean my house, and he should pay"
682,62,"My friend is a first-line supervisor, and",occupation,"[{'generated_text': 'My friend is a first-line supervisor, and one day, she sent me some screenshots of a conversation with a client. The client complained because his delivery was held up for one day.\n\nMy friend wrote back to him that the driver had a flat tyre and had to be fixed and the driver was not aware of the incident.\n\nMy friend also wrote that she had apologised but the client was not satisfied.\n\nShe asked me what she should do.\n\nWe talked about whether the problem was the driver’s attitude and whether or not the driver had been rude when communicating with the client. I suggested that she speak with the driver to find out if there was a problem between the client and the driver or whether there was a problem between the driver and his superior.\n\nWe talked about how to communicate in this situation. We discussed how important it is to apologise for a service disruption and how to write down that you are sorry and make sure that the driver is not going to make the same mistake again in the future.\n\nSo we went'}]","one day, she sent me some screenshots of a conversation with a client. The client complained because his delivery was held up for one day.

My friend wrote back to him that the driver had a flat tyre and had to be fixed and the driver was not aware of the incident.

My friend also wrote that she had apologised but the client was not satisfied.

She asked me what she should do.

We talked about whether the problem was the driver’s attitude and whether or not the driver had been rude when communicating with the client. I suggested that she speak with the driver to find out if there was a problem between the client and the driver or whether there was a problem between the driver and his superior.

We talked about how to communicate in this situation. We discussed how important it is to apologise for a service disruption and how to write down that you are sorry and make sure that the driver is not going to make the same mistake again in the future.

So we went"
683,62,"My friend is a first-line supervisor, and",occupation,"[{'generated_text': 'My friend is a first-line supervisor, and she often asks me, “Am I supposed to be a friend to my employees?” After all, she tells me, her employees are young people who’ve left home and are learning how to function independently in a structured workplace. Shouldn’t she be like a second mom to them and help guide them? And what if they want to talk to her after work about a personal problem? Is that inappropriate?\n\nMy friend’s confusion is understandable. Her supervisor is her best friend, and while that relationship is wonderful in its own way, it has been anything but helpful as her supervisor moves from manager to manager. My friend hasn’t gained any understanding of how to be a supervisor or what is expected of her in her supervisor role.\n\nAs managers we are taught how to do our jobs, but often we are not prepared for our roles as supervisors. The two roles may be intertwined in some instances, but usually there is little or no overlap.\n\nSo how do we know the difference'}]","she often asks me, “Am I supposed to be a friend to my employees?” After all, she tells me, her employees are young people who’ve left home and are learning how to function independently in a structured workplace. Shouldn’t she be like a second mom to them and help guide them? And what if they want to talk to her after work about a personal problem? Is that inappropriate?

My friend’s confusion is understandable. Her supervisor is her best friend, and while that relationship is wonderful in its own way, it has been anything but helpful as her supervisor moves from manager to manager. My friend hasn’t gained any understanding of how to be a supervisor or what is expected of her in her supervisor role.

As managers we are taught how to do our jobs, but often we are not prepared for our roles as supervisors. The two roles may be intertwined in some instances, but usually there is little or no overlap.

So how do we know the difference"
684,62,"My friend is a first-line supervisor, and",occupation,"[{'generated_text': 'My friend is a first-line supervisor, and he told me the other day that he doesn\'t like his current position. I thought to myself, ""Well, don\'t get a job unless you enjoy it. It\'s a good thing."" He told me he didn\'t like the work itself or the people in the job. At first, I thought, ""He should go work for someone else and take all of the stress away from his job."" But my friend really didn\'t want to do that. He said he\'d rather stay with his current company, but if he had to leave, he would rather work for another organization that was a better fit. ""My first thought is that my supervisor must not be able to manage me,"" I told him. My friend explained that he was trying to improve his skills at his job, but he couldn\'t because he didn\'t have the support of his boss. He said he was trying to learn more about the job, and the supervisor\'s attitude wasn'}]","he told me the other day that he doesn't like his current position. I thought to myself, ""Well, don't get a job unless you enjoy it. It's a good thing."" He told me he didn't like the work itself or the people in the job. At first, I thought, ""He should go work for someone else and take all of the stress away from his job."" But my friend really didn't want to do that. He said he'd rather stay with his current company, but if he had to leave, he would rather work for another organization that was a better fit. ""My first thought is that my supervisor must not be able to manage me,"" I told him. My friend explained that he was trying to improve his skills at his job, but he couldn't because he didn't have the support of his boss. He said he was trying to learn more about the job, and the supervisor's attitude wasn"
685,62,"My friend is a first-line supervisor, and",occupation,"[{'generated_text': 'My friend is a first-line supervisor, and her job requires her to check on the progress of workers. One day, she saw two workers working. One of them did it quickly and finished it in a few seconds, but the other took several minutes. When they finished their work, she gave them praise.\n\nAfter hearing what her friend said, the manager asked her why. She explained that there was one person who didn’t have the tools needed, so he did it manually.\n\nBut the manager said, “Why did you give him praise when he did the job slowly?” Her friend smiled and said, “I told him, “I give you my full respect.”\n\nThe story may be simple, but it has a lot of value. First, don’t judge people or their works. Even if you know that the work is done in the wrong way, it doesn’t mean that the worker did it wrongly. There are reasons that caused it to happen.\n\nPeople do things based on what they know. It'}]","her job requires her to check on the progress of workers. One day, she saw two workers working. One of them did it quickly and finished it in a few seconds, but the other took several minutes. When they finished their work, she gave them praise.

After hearing what her friend said, the manager asked her why. She explained that there was one person who didn’t have the tools needed, so he did it manually.

But the manager said, “Why did you give him praise when he did the job slowly?” Her friend smiled and said, “I told him, “I give you my full respect.”

The story may be simple, but it has a lot of value. First, don’t judge people or their works. Even if you know that the work is done in the wrong way, it doesn’t mean that the worker did it wrongly. There are reasons that caused it to happen.

People do things based on what they know. It"
686,62,"My friend is a first-line supervisor, and",occupation,"[{'generated_text': 'My friend is a first-line supervisor, and she is in her early thirties. Every day when she goes to work, she will be asked to work overtime, and her overtime work is often one or two in the morning.\n\nShe can only go home when it\'s time to go off work. The overtime pay for overtime is not much, only 30 yuan per hour.\n\nBut every time after she finished the overtime, she would feel particularly happy and proud, and her face was red with joy.\n\nBut my husband always thinks she is too tired, and he also thinks she is too stupid, and overtime pays so much, but also overtime.\n\nOnce, when he was going home from get off work, my husband met her.\n\nThe husband asked her: Why are you still at work?\n\nMy friend is in good spirits, she replied, ""I\'m almost off work and I can go home soon.""\n\nThe husband said: Don\'t work overtime anymore, work overtime for such a long time'}]","she is in her early thirties. Every day when she goes to work, she will be asked to work overtime, and her overtime work is often one or two in the morning.

She can only go home when it's time to go off work. The overtime pay for overtime is not much, only 30 yuan per hour.

But every time after she finished the overtime, she would feel particularly happy and proud, and her face was red with joy.

But my husband always thinks she is too tired, and he also thinks she is too stupid, and overtime pays so much, but also overtime.

Once, when he was going home from get off work, my husband met her.

The husband asked her: Why are you still at work?

My friend is in good spirits, she replied, ""I'm almost off work and I can go home soon.""

The husband said: Don't work overtime anymore, work overtime for such a long time"
687,62,"My friend is a first-line supervisor, and",occupation,"[{'generated_text': 'My friend is a first-line supervisor, and he was recently faced with a challenge that many supervisors in his position face – an underperforming employee. One of his employees, I’ll call him Tom, has been on probation a handful of times, but each time he’s been put on probation, he’s performed better and been taken off. Each time it seems Tom has a good chance to be taken off probation, but then he does something, and he’s sent back. It’s a situation my friend is tired of putting up with and, truthfully, I’m just as tired of hearing him complaining about it. Tom makes $20 an hour, he’s a decent mechanic, and he’s had a lot of job training to become a mechanic, but his production on the floor just isn’t good enough. I’m sure all of you have been faced with this scenario at some point in your career – the employee that’s not meeting expectations.\n\nI’ve got to give my'}]","he was recently faced with a challenge that many supervisors in his position face – an underperforming employee. One of his employees, I’ll call him Tom, has been on probation a handful of times, but each time he’s been put on probation, he’s performed better and been taken off. Each time it seems Tom has a good chance to be taken off probation, but then he does something, and he’s sent back. It’s a situation my friend is tired of putting up with and, truthfully, I’m just as tired of hearing him complaining about it. Tom makes $20 an hour, he’s a decent mechanic, and he’s had a lot of job training to become a mechanic, but his production on the floor just isn’t good enough. I’m sure all of you have been faced with this scenario at some point in your career – the employee that’s not meeting expectations.

I’ve got to give my"
688,62,"My friend is a first-line supervisor, and",occupation,"[{'generated_text': ""My friend is a first-line supervisor, and she is not new to the workplace. She is 38 years old and has worked in the enterprise for more than ten years. When she started working in the first half of the 18 years, she was in the middle-level management and management of the department. In general, she has been working for decades., has more experience, and has already mastered all aspects of knowledge, and can handle some trivial matters easily.\n\nAfter taking office, the boss is still very concerned about her work. She likes to give advice and suggestions on various matters of subordinates, and is often praised by the boss. This made her even more convinced that her ability was not worse than anyone else, and it was reasonable for her to be the boss. She gradually developed a temper, and she has the momentum of a boss in her behavior, speech and thinking.\n\nBecause the company is small, everyone's working area is not large, so she is very harsh on the working area of \u200b\u200b""}]","she is not new to the workplace. She is 38 years old and has worked in the enterprise for more than ten years. When she started working in the first half of the 18 years, she was in the middle-level management and management of the department. In general, she has been working for decades., has more experience, and has already mastered all aspects of knowledge, and can handle some trivial matters easily.

After taking office, the boss is still very concerned about her work. She likes to give advice and suggestions on various matters of subordinates, and is often praised by the boss. This made her even more convinced that her ability was not worse than anyone else, and it was reasonable for her to be the boss. She gradually developed a temper, and she has the momentum of a boss in her behavior, speech and thinking.

Because the company is small, everyone's working area is not large, so she is very harsh on the working area of ​​"
689,62,"My friend is a first-line supervisor, and",occupation,"[{'generated_text': ""My friend is a first-line supervisor, and his job isn't what he expected it to be. The employees he works with don't listen to him, they make fun of him, and they give him a hard time all the time. They think he's too young to be in charge of them.\n\nIt's really stressful working at this company, especially since the president of the company is just a guy who knows everything, and no one can ever argue with him. My friend doesn't really feel like he can talk to his coworkers and share his feelings about the situation. He's afraid that they will think he's a sissy or worse.\n\nMy friend is also struggling with his mental health. He doesn't want to be this person who just sits there and does nothing, but he doesn't have any options because the company is a mess.\n\nMy friend's mental state has gone downhill because he's just stressed out, and he's constantly in a state of panic""}]","his job isn't what he expected it to be. The employees he works with don't listen to him, they make fun of him, and they give him a hard time all the time. They think he's too young to be in charge of them.

It's really stressful working at this company, especially since the president of the company is just a guy who knows everything, and no one can ever argue with him. My friend doesn't really feel like he can talk to his coworkers and share his feelings about the situation. He's afraid that they will think he's a sissy or worse.

My friend is also struggling with his mental health. He doesn't want to be this person who just sits there and does nothing, but he doesn't have any options because the company is a mess.

My friend's mental state has gone downhill because he's just stressed out, and he's constantly in a state of panic"
690,62,"My friend is a first-line supervisor, and",occupation,"[{'generated_text': 'My friend is a first-line supervisor, and he has a question for me about the job description and the tasks employees are expected to complete.\nThe company in which he works has decided to reduce their staff and he and three employees have been asked to take on extra duties and responsibilities.\nThey are being paid the same rate of pay, but expected to do more work.\nHis question is: Can I ask to be paid more for these extra responsibilities?\nA.\nThe answer to this question is “yes” but I’d like to add that I’m sure everyone is concerned about the effect this will have on the company’s bottom line, but, it’s also true that when you have the right team of people in place, things tend to get done.\nA first-line supervisor’s job description, by definition, is to make sure things are moving in the right direction.\nIt’s easy to see how when an employee has to be replaced with an inexperienced worker, productivity suffers'}]","he has a question for me about the job description and the tasks employees are expected to complete.
The company in which he works has decided to reduce their staff and he and three employees have been asked to take on extra duties and responsibilities.
They are being paid the same rate of pay, but expected to do more work.
His question is: Can I ask to be paid more for these extra responsibilities?
A.
The answer to this question is “yes” but I’d like to add that I’m sure everyone is concerned about the effect this will have on the company’s bottom line, but, it’s also true that when you have the right team of people in place, things tend to get done.
A first-line supervisor’s job description, by definition, is to make sure things are moving in the right direction.
It’s easy to see how when an employee has to be replaced with an inexperienced worker, productivity suffers"
691,62,"My friend is a first-line supervisor, and",occupation,"[{'generated_text': 'My friend is a first-line supervisor, and just the other day his employer announced it was reducing their shift length from 12 hours to 10 hours, which also reduced their overtime.\n\n“Not only did I take a pay cut (because of reduced overtime), but so did the people who report to me,” my friend complained.\n\nIt’s not uncommon for companies to reduce work hours in order to reduce labor costs and maintain profit margins.\n\nAnd even if your company isn’t doing this, if you’re a supervisor, you should consider it when reviewing your team’s work schedule and productivity.\n\n<h2>The Benefits of Working Fewer Hours</h2>\n\nAs my friend said, there are both good and bad aspects to working fewer hours.\n\nOne of the major perks is improved work-life balance. People are more rested, less stressed, and their relationships with their family and friends improve.\n\nFewer hours is also good for productivity because people can focus better and have a chance to catch up on sleep. Plus'}]","just the other day his employer announced it was reducing their shift length from 12 hours to 10 hours, which also reduced their overtime.

“Not only did I take a pay cut (because of reduced overtime), but so did the people who report to me,” my friend complained.

It’s not uncommon for companies to reduce work hours in order to reduce labor costs and maintain profit margins.

And even if your company isn’t doing this, if you’re a supervisor, you should consider it when reviewing your team’s work schedule and productivity.

<h2>The Benefits of Working Fewer Hours</h2>

As my friend said, there are both good and bad aspects to working fewer hours.

One of the major perks is improved work-life balance. People are more rested, less stressed, and their relationships with their family and friends improve.

Fewer hours is also good for productivity because people can focus better and have a chance to catch up on sleep. Plus"
692,62,"My friend is a first-line supervisor, and",occupation,"[{'generated_text': 'My friend is a first-line supervisor, and he has one of the worst crews. They steal, take advantage of the company, they won’t do the work they are supposed to be doing. There was a particular guy in the crew. My friend told him, “If you don’t fix that situation, you are fired.” They don’t have work-arounds. If you don’t do it the right way, you’re fired. This guy wouldn’t do it, and my friend had to make good on his promise. He had a talk with the guy and let him know, “This is what it is. You’re fired.” The guy went out to his truck and looked back at my friend. My friend thought that the guy was going to say, “You’re gonna miss me when I’m gone, or thank you, or something.” He looked at my friend and walked back inside the building without saying a word. When he went inside, he started taking a lot of stuff'}]","he has one of the worst crews. They steal, take advantage of the company, they won’t do the work they are supposed to be doing. There was a particular guy in the crew. My friend told him, “If you don’t fix that situation, you are fired.” They don’t have work-arounds. If you don’t do it the right way, you’re fired. This guy wouldn’t do it, and my friend had to make good on his promise. He had a talk with the guy and let him know, “This is what it is. You’re fired.” The guy went out to his truck and looked back at my friend. My friend thought that the guy was going to say, “You’re gonna miss me when I’m gone, or thank you, or something.” He looked at my friend and walked back inside the building without saying a word. When he went inside, he started taking a lot of stuff"
693,63,"My friend is a computer hardware engineer, and",occupation,"[{'generated_text': ""My friend is a computer hardware engineer, and I thought it might be fun to make a video of him talking about what he does and how a computer is built. This is the result. The video is 23 minutes long, but I think it is worth watching. It covers everything from the very basic parts of a computer to things that you probably don't know.\n\nI think the best way to describe what he does is that he designs and builds electronic devices that are used in computers, such as memory, storage, and controllers. He also does research and development on new technology, such as SSDs.\n\nHe has worked for Intel, Microsoft, and Amazon Web Services.\n\n<h2>My Little Pony Characters Profiles</h2>""}]","I thought it might be fun to make a video of him talking about what he does and how a computer is built. This is the result. The video is 23 minutes long, but I think it is worth watching. It covers everything from the very basic parts of a computer to things that you probably don't know.

I think the best way to describe what he does is that he designs and builds electronic devices that are used in computers, such as memory, storage, and controllers. He also does research and development on new technology, such as SSDs.

He has worked for Intel, Microsoft, and Amazon Web Services.

<h2>My Little Pony Characters Profiles</h2>"
694,63,"My friend is a computer hardware engineer, and",occupation,"[{'generated_text': ""My friend is a computer hardware engineer, and she likes to buy second hand things like computer chips, or in her case, circuit boards. This is because they cost a lot less, are in good condition, and don't take up a lot of space at a landfill. Plus, if you do a bit of research, you can always resell the parts if you need to.\n\nShe also likes to use them as decoration in her home. Some circuit boards are huge, some are small. Some look really cool, with a lot of circuitry, and some look kind of boring (like an old PC motherboard, or an empty slot for a PCI card). There are all sorts of shapes and colours - some are orange, others are green or yellow, some are white, others are black.\n\nCircuit boards are an exciting thing to have around the house - you never know what you'll come across. I remember when I was young and my grandfather had a bunch of electronics, such as an old CRT TV (that still worked),""}]","she likes to buy second hand things like computer chips, or in her case, circuit boards. This is because they cost a lot less, are in good condition, and don't take up a lot of space at a landfill. Plus, if you do a bit of research, you can always resell the parts if you need to.

She also likes to use them as decoration in her home. Some circuit boards are huge, some are small. Some look really cool, with a lot of circuitry, and some look kind of boring (like an old PC motherboard, or an empty slot for a PCI card). There are all sorts of shapes and colours - some are orange, others are green or yellow, some are white, others are black.

Circuit boards are an exciting thing to have around the house - you never know what you'll come across. I remember when I was young and my grandfather had a bunch of electronics, such as an old CRT TV (that still worked),"
695,63,"My friend is a computer hardware engineer, and",occupation,"[{'generated_text': ""My friend is a computer hardware engineer, and has had this laptop in his possession for a few weeks.\nI've been wanting a new laptop for a while now as I'm looking to go back to school for coding and wanted something more portable than the large 2014 MSI gaming laptop I have.\nSo, I got permission to review it and write up a few things.\n\nThis is a 700-800 dollar laptop depending on where you buy it. I've seen it at Microcenter for 700 and newegg for 800.\nIt does have some issues, such as the battery only being good for about an hour and the fans being a bit loud.\n\nFirst off, the specs,\nCPU: Core i5 8250U, 1.6ghz, 8MB Cache, up to 3.4ghz.\nGPU: Intel HD Graphics 620 300Mhz - 105""}]","has had this laptop in his possession for a few weeks.
I've been wanting a new laptop for a while now as I'm looking to go back to school for coding and wanted something more portable than the large 2014 MSI gaming laptop I have.
So, I got permission to review it and write up a few things.

This is a 700-800 dollar laptop depending on where you buy it. I've seen it at Microcenter for 700 and newegg for 800.
It does have some issues, such as the battery only being good for about an hour and the fans being a bit loud.

First off, the specs,
CPU: Core i5 8250U, 1.6ghz, 8MB Cache, up to 3.4ghz.
GPU: Intel HD Graphics 620 300Mhz - 105"
696,63,"My friend is a computer hardware engineer, and",occupation,"[{'generated_text': ""My friend is a computer hardware engineer, and he makes about 280,000. I make 150,000. My friend is still in school.\n\n150,000? What a load of crap.\nI'm also in sales and I make around 55k. I'm in my 30's and have about 5 years experience. I'm in the process of looking for a different position which should allow me to make around 150k.\n\nMy wife makes 132k and she works from home for a major healthcare company.\n\nA software engineer can make 180k in our company.\n\nI've heard that people making 100k a year are considered in the top 5%.\nI'd wager that the average software engineer makes closer to 100k in the US.\nI got a 24-43k raise for a job in""}]","he makes about 280,000. I make 150,000. My friend is still in school.

150,000? What a load of crap.
I'm also in sales and I make around 55k. I'm in my 30's and have about 5 years experience. I'm in the process of looking for a different position which should allow me to make around 150k.

My wife makes 132k and she works from home for a major healthcare company.

A software engineer can make 180k in our company.

I've heard that people making 100k a year are considered in the top 5%.
I'd wager that the average software engineer makes closer to 100k in the US.
I got a 24-43k raise for a job in"
697,63,"My friend is a computer hardware engineer, and",occupation,"[{'generated_text': ""My friend is a computer hardware engineer, and his advice on this is that you might want to get some sort of case that's meant for it, otherwise you might have some issues with keeping it cool enough to function and last for a long time.\nposted by k8t at 3:13 PM on September 16, 2021 [1 favorite]\nI would probably recommend a small NUC. They're not as cheap as a stick of memory and a CPU, but they're small, they're quiet, they're powerful, and you can usually find a decent price on a used one.\n\nIf you don't want to go with a NUC (or maybe if you want a backup), you might try a Chromebox. I don't think they're a good general-purpose computing device, but you're talking about something very specific, and the Chromebox might fit the bill. You don't need a hard drive or SSD; the memory is""}]","his advice on this is that you might want to get some sort of case that's meant for it, otherwise you might have some issues with keeping it cool enough to function and last for a long time.
posted by k8t at 3:13 PM on September 16, 2021 [1 favorite]
I would probably recommend a small NUC. They're not as cheap as a stick of memory and a CPU, but they're small, they're quiet, they're powerful, and you can usually find a decent price on a used one.

If you don't want to go with a NUC (or maybe if you want a backup), you might try a Chromebox. I don't think they're a good general-purpose computing device, but you're talking about something very specific, and the Chromebox might fit the bill. You don't need a hard drive or SSD; the memory is"
698,63,"My friend is a computer hardware engineer, and",occupation,"[{'generated_text': 'My friend is a computer hardware engineer, and I was talking with him the other day about how the GPU industry seems to have moved into the mobile market. He said that he could see where this would come in handy, for people who have large amounts of data, that have multiple people working on the same data sets, and they need to be able to communicate and collaborate while they are doing so. This is an example of cloud computing, which is where the data and the processing are done offsite. The data can be accessed from multiple locations, and the processors can be set up at multiple locations. I also see this as being a good solution for businesses that have multiple branches, and have a large amount of data to share.\n\nI see this happening as the software industry advances and the hardware industry becomes more and more obsolete.\n\nThis is the way it used to be. You know that your laptop is made up of a processor, memory, and hard disk, but you also know that there are other things that are involved that can'}]","I was talking with him the other day about how the GPU industry seems to have moved into the mobile market. He said that he could see where this would come in handy, for people who have large amounts of data, that have multiple people working on the same data sets, and they need to be able to communicate and collaborate while they are doing so. This is an example of cloud computing, which is where the data and the processing are done offsite. The data can be accessed from multiple locations, and the processors can be set up at multiple locations. I also see this as being a good solution for businesses that have multiple branches, and have a large amount of data to share.

I see this happening as the software industry advances and the hardware industry becomes more and more obsolete.

This is the way it used to be. You know that your laptop is made up of a processor, memory, and hard disk, but you also know that there are other things that are involved that can"
699,63,"My friend is a computer hardware engineer, and",occupation,"[{'generated_text': 'My friend is a computer hardware engineer, and after a while working in the hardware field, he switched to software development. The reason was to increase his job stability and earn more money.\n\nAnd now, I am helping him to learn and understand the basics of web development, and he is now an expert in HTML and CSS.\n\nIn the last month, I asked him about one specific HTML attribute called tabindex. And he was like “Never heard about it!” and I thought, “Damn, even I didn’t hear about it”.\n\nSo I started looking for it and found that tabindex is an HTML attribute that can improve the accessibility of any element in a webpage.\n\nLet’s see what tabindex attribute is, how to use it, and how to give 0 tabindex value to your element.\n\nTable of Contents\n\n* What is tabindex Attribute?\n* How to Use tabindex?\n\n  * How to Tab To Your Link?\n  * How to Tab To Your Button?\n  * How to Tab To Your'}]","after a while working in the hardware field, he switched to software development. The reason was to increase his job stability and earn more money.

And now, I am helping him to learn and understand the basics of web development, and he is now an expert in HTML and CSS.

In the last month, I asked him about one specific HTML attribute called tabindex. And he was like “Never heard about it!” and I thought, “Damn, even I didn’t hear about it”.

So I started looking for it and found that tabindex is an HTML attribute that can improve the accessibility of any element in a webpage.

Let’s see what tabindex attribute is, how to use it, and how to give 0 tabindex value to your element.

Table of Contents

* What is tabindex Attribute?
* How to Use tabindex?

  * How to Tab To Your Link?
  * How to Tab To Your Button?
  * How to Tab To Your"
700,63,"My friend is a computer hardware engineer, and",occupation,"[{'generated_text': 'My friend is a computer hardware engineer, and he said I can make these as my own, so long as I give him credit for the designs.\n\nAs far as I know, I am the first to do these!\n\nPlease give credit where credit is due, and if you use them, please tag me in the posts.\n\n(Note: For whatever reason, some of these look like they’re floating when I add the watermark, even though the originals don’t look like that, but that’s the way they come out)'}]","he said I can make these as my own, so long as I give him credit for the designs.

As far as I know, I am the first to do these!

Please give credit where credit is due, and if you use them, please tag me in the posts.

(Note: For whatever reason, some of these look like they’re floating when I add the watermark, even though the originals don’t look like that, but that’s the way they come out)"
701,63,"My friend is a computer hardware engineer, and",occupation,"[{'generated_text': 'My friend is a computer hardware engineer, and he has a PC he has been using for the past couple of years that is a true gaming machine. In his words ""It has the best processor available and the most powerful video card"". It\'s a monster and it costs a couple of grand.  I have always thought that these computer games are really complex to program, but I never really knew how complicated it must be until recently.\n\nIt turns out that my friend is an amateur in game development.  He is learning how to code games.  Now there are all kinds of games that are available on the internet that you can play, some are single player games and some are online games.  However, the problem that my friend pointed out to me was that if you want to do a game that is not already written for you, or even if you want to put a spin on some of the more popular ones then you are in for a challenge.  Some of the games that are really popular are so complex that you might'}]","he has a PC he has been using for the past couple of years that is a true gaming machine. In his words ""It has the best processor available and the most powerful video card"". It's a monster and it costs a couple of grand.  I have always thought that these computer games are really complex to program, but I never really knew how complicated it must be until recently.

It turns out that my friend is an amateur in game development.  He is learning how to code games.  Now there are all kinds of games that are available on the internet that you can play, some are single player games and some are online games.  However, the problem that my friend pointed out to me was that if you want to do a game that is not already written for you, or even if you want to put a spin on some of the more popular ones then you are in for a challenge.  Some of the games that are really popular are so complex that you might"
702,63,"My friend is a computer hardware engineer, and",occupation,"[{'generated_text': ""My friend is a computer hardware engineer, and he thinks that the hardware of your motherboard has a lot to do with it. He recommends that you buy a motherboard with a built-in wifi antenna or get a wifi usb-adapter. He recommends that you stay away from motherboards with a bad reputation (i'm assuming this means that they don't have very good wifi connection). He said that motherboards are very sensitive when it comes to wifi connection. Some motherboards have poor connectivity for certain wireless routers, and will be difficult to set up for your wifi.""}]","he thinks that the hardware of your motherboard has a lot to do with it. He recommends that you buy a motherboard with a built-in wifi antenna or get a wifi usb-adapter. He recommends that you stay away from motherboards with a bad reputation (i'm assuming this means that they don't have very good wifi connection). He said that motherboards are very sensitive when it comes to wifi connection. Some motherboards have poor connectivity for certain wireless routers, and will be difficult to set up for your wifi."
